weather,traffic,temp,hour,delay
clear,medium,266.08,6,0
clear,low,265.37,7,0
snow,low,264.72,8,0
snow,low,264.43,9,0
clear,low,264.43,9,0
snow,medium,264.75,10,0
snow,medium,264.95,11,0
clear,medium,264.95,11,0
snow,medium,265.35,12,0
clear,medium,265.35,12,0
snow,medium,265.88,13,0
clear,medium,265.88,13,0
snow,medium,266.21,14,0
clear,medium,266.21,14,0
clear,medium,266.22,18,0
clear,medium,266.22,18,0
clear,low,266.15,19,0
clear,low,266.22,20,0
clear,low,265.94,21,0
clear,low,265.36,22,0
clear,low,265.29,23,0
clear,low,265.22,0,0
clear,low,265.22,1,0
clear,low,265.15,2,0
clear,low,264.86,3,0
clear,low,264.76,4,0
clear,medium,264.69,5,0
clear,high,264.53,6,0
clear,high,264.3,7,0
clear,high,264.38,8,0
snow,high,264.61,9,1
snow,medium,265.15,10,0
snow,medium,265.46,11,0
snow,medium,265.88,12,0
snow,high,265.79,13,1
snow,high,265.82,14,1
snow,high,265.29,15,1
clear,high,265.29,15,0
snow,high,264.87,16,1
clear,high,264.87,16,0
snow,high,265.02,17,1
clear,high,265.02,17,0
snow,medium,265.08,18,0
clear,medium,265.08,18,0
clear,medium,265.08,18,0
snow,medium,265.41,19,0
clear,medium,265.41,19,0
clear,medium,265.41,19,0
snow,low,265.58,20,0
clear,low,265.58,20,0
snow,low,265.72,21,0
clear,low,265.35,22,0
clear,low,265.15,23,0
clear,low,264.72,0,0
clear,low,264.01,1,0
clear,low,263.48,2,0
clear,low,262.86,3,0
clear,low,262.09,4,0
clear,medium,260.95,5,0
clear,high,260.58,6,0
clear,high,259.87,7,0
clear,high,259.43,8,0
clear,medium,260.28,9,0
clear,medium,261.01,10,0
clear,medium,262.35,11,0
clear,medium,263.61,12,0
clear,high,264.75,13,0
clear,high,265.21,14,0
clear,high,265.55,15,0
clear,high,265.58,16,0
clear,high,265.08,17,0
clear,medium,265.07,18,0
clear,medium,265.57,19,0
clear,low,266.43,20,0
clear,low,266.68,21,0
clear,low,266.81,22,0
clear,low,267.36,23,0
snow,low,267.81,0,0
clear,low,267.81,1,0
clear,low,267.95,2,0
clear,low,267.95,3,0
clear,low,268.22,4,0
clear,low,267.95,5,0
clear,high,267.8,6,0
clear,high,267.58,7,0
clear,high,267.61,8,0
clear,high,267.68,9,0
clear,medium,269.3,10,0
clear,high,269.79,11,0
clear,high,270.29,12,0
clear,high,270.75,13,0
clear,high,270.88,14,0
clear,high,271.08,15,0
clear,high,271.15,16,0
snow,high,271.15,17,1
clear,medium,271.22,18,0
snow,medium,271.48,19,0
clear,medium,271.48,19,0
snow,medium,271.88,20,0
clear,medium,271.88,20,0
snow,medium,272.48,21,0
snow,low,272.55,22,0
snow,low,272.65,23,0
clear,low,271.81,0,0
snow,low,270.79,1,0
snow,low,269.88,2,0
snow,low,269.02,3,0
snow,low,268.48,4,0
snow,low,268.15,5,0
snow,low,267.28,6,0
snow,low,266.86,7,0
snow,medium,266.36,8,0
snow,medium,265.94,9,0
snow,medium,265.92,10,0
snow,medium,265.81,11,0
snow,high,266.5,12,1
clear,high,266.61,13,0
clear,high,267.08,14,0
clear,high,267.08,15,0
clear,high,267.51,16,0
clear,high,266.88,17,0
clear,medium,267.01,18,0
clear,medium,267.43,19,0
clear,medium,267.61,20,0
clear,medium,267.68,21,0
clear,medium,268.08,22,0
clear,low,268.28,23,0
clear,low,268.02,0,0
clear,low,267.41,1,0
clear,low,267.15,2,0
clear,low,266.51,3,0
clear,low,266.75,4,0
clear,low,267.15,5,0
clear,low,268.77,6,0
clear,low,268.88,7,0
clear,low,269.37,8,0
clear,low,269.99,9,0
clear,medium,270.65,10,0
clear,medium,271.01,11,0
clear,medium,271.08,12,0
clear,medium,271.35,13,0
clear,medium,271.81,14,0
clear,medium,271.86,15,0
clear,medium,271.94,16,0
clear,medium,271.08,17,0
clear,medium,269.22,18,0
clear,low,267.69,19,0
clear,low,266.58,20,0
clear,low,266.15,21,0
clear,low,267.36,22,0
clear,low,268.14,23,0
clear,low,269.07,0,0
snow,low,269.07,0,0
snow,low,269.72,1,0
clear,low,269.72,1,0
clear,low,269.72,1,0
snow,low,269.86,2,0
clear,low,269.86,2,0
clear,low,270.01,3,0
snow,low,270.01,3,0
clear,low,270.68,4,0
snow,low,270.68,4,0
clear,low,270.81,5,0
snow,low,270.81,5,0
snow,high,271.15,6,1
snow,medium,271.55,7,0
clear,medium,271.55,7,0
rain,medium,271.55,7,0
snow,medium,271.75,8,0
clear,medium,271.75,8,0
clear,medium,272.44,9,0
snow,medium,272.44,9,0
clear,medium,272.65,10,0
snow,medium,272.65,10,0
clear,medium,274.01,11,0
snow,medium,274.01,11,0
clear,medium,274.48,12,0
snow,medium,274.68,13,0
clear,medium,274.42,14,0
clear,high,273.94,15,0
clear,high,273.23,16,0
clear,high,271.37,17,0
clear,medium,270.15,18,0
clear,low,269.29,19,0
clear,low,268.01,20,0
clear,low,266.95,21,0
clear,low,265.88,22,0
clear,low,265.08,23,0
clear,low,264.08,0,0
clear,low,262.88,1,0
clear,low,262.02,2,0
clear,low,261.29,3,0
clear,low,260.55,4,0
clear,low,260.15,5,0
clear,high,259.65,6,0
clear,high,259.15,7,0
clear,high,258.51,8,0
clear,high,259.81,9,0
clear,medium,260.88,10,0
clear,medium,262.14,11,0
clear,medium,263.61,12,0
snow,medium,264.55,13,0
snow,high,265.14,14,1
snow,high,265.72,15,1
snow,high,266.08,16,1
clear,high,266.36,17,0
clear,medium,266.55,18,0
clear,medium,266.5,19,0
clear,low,267.07,20,0
clear,low,268.0,21,0
clear,medium,268.75,22,0
clear,low,269.55,23,0
clear,low,270.15,0,0
clear,low,270.35,1,0
snow,low,271.38,2,0
clear,low,271.51,3,0
clear,low,271.69,4,0
clear,medium,271.61,5,0
clear,high,270.79,6,0
snow,high,270.36,7,1
snow,medium,269.93,8,0
clear,medium,269.93,8,0
snow,high,269.57,9,1
clear,high,269.57,9,0
clear,medium,269.93,10,0
clear,medium,269.79,11,0
clear,medium,269.36,12,0
clear,medium,269.08,13,0
clear,high,269.15,14,0
snow,high,269.08,15,1
snow,high,269.08,16,1
snow,high,269.08,17,1
snow,medium,268.48,18,0
snow,medium,268.22,19,0
clear,low,267.38,20,0
snow,low,266.72,21,0
snow,low,265.86,22,0
snow,low,265.29,23,0
clear,low,264.73,0,0
clear,low,264.08,1,0
clear,low,264.86,2,0
clear,low,265.3,3,0
snow,low,265.3,3,0
snow,low,264.93,4,0
snow,low,264.79,5,0
snow,high,264.15,6,1
snow,high,264.45,7,1
snow,high,264.31,8,1
snow,high,264.01,9,1
snow,medium,265.36,10,0
snow,medium,266.15,11,0
snow,high,266.74,12,1
snow,high,267.28,13,1
snow,high,267.58,14,1
snow,high,267.57,15,1
clear,high,267.57,15,0
snow,high,267.81,16,1
snow,high,267.68,17,1
snow,medium,267.68,18,0
snow,medium,267.65,19,0
snow,medium,268.22,20,0
snow,medium,268.41,21,0
clear,medium,268.21,22,0
snow,low,268.08,23,0
snow,low,267.95,0,0
snow,low,267.88,1,0
snow,low,268.02,2,0
snow,low,268.15,3,0
snow,low,268.22,4,0
snow,low,268.43,5,0
clear,high,268.15,6,0
clear,high,267.88,7,0
clear,high,267.41,8,0
clear,high,267.28,9,0
snow,medium,267.68,10,0
clear,high,268.01,11,0
clear,high,268.35,12,0
snow,high,268.81,13,1
clear,high,269.35,14,0
clear,high,270.0,15,0
clear,high,270.15,16,0
clear,high,270.08,17,0
snow,medium,270.22,18,0
snow,medium,270.22,19,0
clear,medium,270.22,19,0
snow,low,269.64,20,0
clear,low,269.64,20,0
snow,low,269.93,21,0
clear,low,269.93,21,0
snow,low,270.0,22,0
clear,low,270.0,22,0
snow,low,270.68,23,0
clear,low,270.68,23,0
clear,low,271.01,0,0
snow,low,271.01,0,0
snow,low,271.08,1,0
clear,low,271.08,1,0
clear,low,271.37,2,0
snow,low,271.37,2,0
snow,low,271.15,3,0
clear,low,271.15,3,0
clear,low,270.48,4,0
clear,low,270.15,5,0
clear,low,269.42,6,0
clear,low,269.01,7,0
clear,low,269.35,8,0
clear,medium,269.29,9,0
clear,medium,269.61,10,0
clear,medium,270.41,11,0
clear,medium,270.41,11,0
clear,medium,270.58,12,0
clear,medium,270.58,12,0
clear,medium,270.84,13,0
clear,medium,270.84,13,0
clear,medium,271.15,14,0
clear,high,270.93,15,0
clear,high,271.01,16,0
clear,high,271.01,16,0
clear,high,270.95,17,0
clear,medium,270.42,18,0
clear,medium,269.82,19,0
clear,medium,269.65,20,0
clear,medium,269.37,21,0
clear,medium,268.79,22,0
clear,low,268.22,23,0
clear,low,267.58,0,0
clear,low,267.51,1,0
clear,low,266.58,2,0
clear,low,266.51,3,0
clear,low,266.68,4,0
clear,low,267.02,5,0
clear,low,267.37,6,0
clear,low,267.69,7,0
clear,low,267.68,8,0
clear,low,267.68,8,0
clear,medium,268.22,9,0
clear,medium,268.22,9,0
clear,medium,268.22,9,0
clear,medium,268.68,10,0
clear,medium,268.68,10,0
clear,medium,268.68,10,0
clear,medium,269.29,11,0
clear,medium,269.29,11,0
clear,medium,269.92,12,0
clear,medium,270.15,13,0
clear,medium,270.15,13,0
clear,medium,270.42,14,0
snow,medium,270.42,14,0
clear,medium,270.94,15,0
clear,medium,270.94,15,0
snow,medium,270.94,15,0
clear,medium,270.79,16,0
clear,medium,270.79,16,0
clear,medium,270.79,17,0
clear,medium,270.79,17,0
clear,medium,270.65,18,0
clear,medium,270.65,18,0
clear,low,270.22,19,0
clear,low,270.22,19,0
clear,low,270.15,20,0
clear,low,270.15,20,0
clear,low,270.08,21,0
clear,low,270.08,21,0
clear,low,269.94,22,0
clear,low,269.94,22,0
clear,low,270.15,23,0
clear,low,270.15,23,0
clear,low,270.08,0,0
clear,low,270.08,0,0
clear,low,270.08,1,0
clear,low,270.08,1,0
clear,low,270.22,2,0
clear,low,270.22,2,0
clear,low,270.22,3,0
clear,low,270.22,3,0
clear,low,270.22,4,0
clear,low,270.15,5,0
clear,high,270.15,6,0
clear,high,270.15,7,0
clear,high,270.01,8,0
clear,medium,270.35,9,0
clear,medium,271.72,10,0
clear,medium,271.72,10,0
clear,medium,273.15,11,0
clear,medium,274.21,12,0
clear,medium,274.75,13,0
clear,high,275.15,14,0
clear,high,275.43,15,0
clear,high,275.93,16,0
clear,high,276.08,17,0
clear,medium,276.36,18,0
clear,medium,276.88,19,0
clear,low,277.81,20,0
clear,low,277.81,21,0
clear,low,276.72,22,0
clear,low,276.61,23,0
clear,low,275.45,0,0
clear,low,275.36,1,0
clear,low,275.29,2,0
clear,low,276.0,3,0
rain,low,275.62,4,0
clear,low,275.15,5,0
clear,high,274.42,6,0
clear,high,273.58,7,0
clear,high,273.22,8,0
clear,high,273.15,9,0
clear,medium,273.95,10,0
clear,medium,274.21,11,0
clear,high,274.62,12,0
clear,medium,274.43,13,0
clear,high,274.61,14,0
clear,high,273.93,15,0
clear,high,273.82,16,0
clear,high,272.89,17,0
clear,medium,271.75,18,0
clear,medium,271.09,19,0
clear,low,270.22,20,0
clear,low,270.01,21,0
clear,low,269.28,22,0
clear,low,268.48,23,0
clear,low,268.37,0,0
clear,low,267.95,1,0
clear,low,267.72,2,0
clear,low,267.15,3,0
clear,low,266.53,4,0
clear,low,265.93,5,0
clear,high,265.65,6,0
clear,high,265.48,7,0
clear,high,265.36,8,0
clear,high,265.21,9,0
clear,medium,265.55,10,0
clear,high,265.68,11,0
clear,high,265.81,12,0
snow,medium,265.82,13,0
snow,high,265.3,14,1
clear,high,265.3,14,0
snow,high,265.07,15,1
clear,high,265.07,15,0
clear,high,265.07,15,0
snow,high,265.3,16,1
snow,high,265.38,17,1
snow,medium,265.51,18,0
clear,medium,265.58,19,0
clear,low,265.68,20,0
clear,low,265.86,21,0
clear,low,265.65,22,0
clear,low,265.65,23,0
clear,low,265.86,0,0
clear,low,265.94,1,0
clear,low,265.95,2,0
clear,low,266.08,3,0
clear,low,266.15,4,0
clear,low,266.15,5,0
clear,high,266.28,6,0
clear,high,266.28,7,0
clear,high,266.28,8,0
clear,medium,266.15,9,0
clear,medium,266.36,10,0
snow,medium,266.95,11,0
snow,high,267.15,12,1
snow,high,267.44,13,1
snow,high,268.02,14,1
snow,high,268.15,15,1
snow,high,268.22,16,1
snow,high,268.08,17,1
snow,medium,268.15,18,0
clear,medium,267.95,19,0
clear,low,267.88,20,0
clear,low,267.58,21,0
snow,low,267.51,22,0
clear,low,267.22,23,0
snow,low,267.08,0,0
clear,low,266.58,1,0
clear,low,266.51,2,0
clear,low,265.79,3,0
snow,low,265.86,4,0
snow,low,265.65,5,0
snow,medium,265.93,6,0
clear,medium,265.93,7,0
clear,medium,265.75,8,0
snow,medium,265.84,9,0
snow,medium,265.62,10,0
snow,high,266.14,11,1
clear,high,266.57,12,0
clear,high,267.48,13,0
clear,high,268.36,14,0
clear,high,269.36,15,0
clear,high,269.22,16,0
clear,medium,268.86,17,0
clear,medium,267.68,18,0
clear,medium,267.36,19,0
clear,low,267.43,20,0
clear,medium,267.29,21,0
snow,low,267.51,22,0
snow,low,266.82,23,0
snow,low,266.02,0,0
snow,low,264.95,1,0
snow,low,263.79,3,0
snow,low,263.55,4,0
snow,low,262.95,5,0
clear,low,262.44,6,0
clear,low,261.22,7,0
clear,low,260.86,8,0
clear,low,260.95,9,0
clear,medium,262.0,10,0
clear,medium,263.74,11,0
clear,medium,265.0,12,0
clear,medium,266.22,13,0
clear,medium,266.93,14,0
clear,medium,267.55,15,0
clear,medium,267.55,16,0
clear,medium,266.82,17,0
clear,medium,265.79,18,0
clear,low,265.15,19,0
clear,low,264.82,20,0
clear,low,265.02,21,0
clear,low,265.08,22,0
clear,low,264.75,23,0
clear,low,264.65,0,0
clear,low,264.72,1,0
clear,low,265.01,2,0
clear,low,264.44,3,0
clear,low,264.22,4,0
clear,low,264.84,5,0
clear,low,264.86,6,0
clear,low,265.07,7,0
snow,low,264.99,8,0
clear,low,265.0,9,0
clear,low,265.08,10,0
snow,medium,265.75,11,0
snow,medium,266.15,12,0
snow,medium,266.86,13,0
clear,medium,266.86,13,0
snow,medium,267.15,14,0
clear,medium,267.15,14,0
snow,medium,267.28,15,0
clear,medium,266.88,16,0
clear,medium,266.15,17,0
snow,low,265.22,18,0
snow,low,264.15,19,0
snow,low,263.22,20,0
snow,low,261.86,21,0
clear,low,261.86,21,0
snow,low,261.02,22,0
clear,low,259.37,23,0
clear,low,257.95,0,0
clear,low,256.95,1,0
snow,low,256.28,2,0
snow,low,256.35,3,0
clear,low,255.93,4,0
clear,low,255.68,5,0
snow,low,256.15,6,0
clear,low,256.15,6,0
clear,low,255.75,7,0
clear,low,255.75,7,0
clear,low,255.07,8,0
snow,low,255.07,8,0
clear,low,253.86,9,0
clear,low,253.43,10,0
clear,low,253.58,11,0
clear,low,253.65,12,0
clear,low,254.15,13,0
clear,low,254.29,14,0
clear,low,254.42,15,0
clear,medium,254.28,16,0
clear,medium,253.51,17,0
clear,medium,253.65,18,0
clear,medium,253.57,19,0
clear,low,253.23,20,0
clear,low,253.0,21,0
clear,low,252.76,22,0
clear,low,252.57,23,0
clear,low,252.0,0,0
clear,low,251.86,1,0
clear,low,251.29,2,0
clear,low,251.15,3,0
clear,low,251.15,4,0
clear,low,250.79,5,0
clear,medium,250.43,6,0
clear,medium,250.29,7,0
clear,low,250.56,8,0
clear,medium,250.61,9,0
clear,medium,251.14,10,0
clear,medium,252.14,11,0
clear,medium,253.29,12,0
clear,medium,254.15,13,0
clear,medium,254.79,14,0
clear,high,255.36,15,0
clear,high,255.61,16,0
clear,medium,255.15,17,0
clear,medium,254.57,18,0
clear,low,253.9,19,0
clear,low,252.93,20,0
clear,low,253.53,21,0
clear,low,252.72,22,0
clear,low,252.43,23,0
clear,low,251.84,0,0
clear,low,251.29,1,0
clear,low,251.07,2,0
clear,low,250.68,3,0
clear,low,250.08,4,0
clear,low,249.84,5,0
clear,medium,249.29,6,0
clear,medium,249.38,7,0
clear,medium,249.3,8,0
clear,medium,249.45,9,0
clear,medium,251.68,10,0
clear,medium,253.07,11,0
clear,medium,254.86,12,0
clear,medium,255.83,13,0
clear,high,257.21,14,0
clear,high,257.71,15,0
clear,high,257.38,16,0
clear,high,257.57,17,0
clear,medium,256.14,18,0
clear,low,256.32,19,0
clear,low,255.73,20,0
clear,low,255.76,21,0
clear,medium,256.15,22,0
clear,low,256.9,23,0
snow,low,256.76,0,0
snow,low,256.79,1,0
snow,low,257.22,2,0
snow,low,257.29,3,0
clear,low,257.29,3,0
snow,low,257.48,4,0
clear,low,257.48,4,0
snow,low,257.43,5,0
clear,low,257.43,5,0
clear,low,257.43,5,0
snow,medium,257.3,6,0
clear,medium,257.3,6,0
clear,medium,257.3,6,0
snow,medium,257.61,7,0
clear,medium,257.61,7,0
clear,medium,257.61,7,0
snow,low,257.57,8,0
clear,low,257.57,8,0
snow,medium,257.79,9,0
clear,medium,257.79,9,0
clear,medium,257.79,9,0
snow,medium,258.3,10,0
clear,medium,258.3,10,0
clear,medium,258.3,10,0
snow,medium,258.68,11,0
clear,medium,258.68,11,0
clear,medium,258.68,11,0
snow,medium,259.36,12,0
clear,medium,259.36,12,0
snow,medium,260.07,13,0
clear,medium,260.07,13,0
snow,medium,260.29,14,0
clear,medium,260.29,14,0
snow,medium,260.45,15,0
clear,medium,260.45,15,0
snow,high,260.84,16,1
clear,high,260.84,16,0
snow,medium,260.65,17,0
clear,medium,260.65,17,0
snow,medium,260.76,18,0
snow,low,260.64,19,0
snow,low,260.29,20,0
snow,low,260.46,21,0
snow,low,260.0,22,0
clear,low,260.0,22,0
snow,low,259.0,23,0
snow,low,258.36,0,0
snow,low,257.07,1,0
clear,low,256.15,2,0
clear,low,255.57,3,0
clear,low,255.01,4,0
clear,low,254.99,5,0
clear,medium,254.61,6,0
clear,medium,254.07,7,0
clear,medium,254.53,8,0
clear,medium,254.53,9,0
clear,medium,254.64,10,0
snow,medium,254.92,11,0
snow,medium,255.5,12,0
snow,medium,255.76,13,0
snow,medium,256.15,14,0
clear,medium,256.15,14,0
snow,medium,256.61,15,0
clear,medium,256.61,15,0
snow,medium,256.58,16,0
clear,medium,256.58,16,0
snow,medium,256.58,17,0
clear,medium,256.58,17,0
snow,medium,256.61,18,0
clear,medium,256.61,18,0
snow,medium,256.53,19,0
snow,low,255.93,20,0
clear,low,255.08,21,0
clear,medium,254.65,22,0
clear,low,253.72,23,0
clear,low,252.94,0,0
clear,low,251.79,1,0
clear,low,251.07,2,0
clear,low,250.44,3,0
clear,low,249.69,4,0
clear,low,249.07,5,0
clear,low,248.44,6,0
clear,low,247.84,7,0
clear,low,247.29,8,0
clear,low,247.15,9,0
clear,medium,247.79,10,0
clear,medium,248.84,11,0
clear,medium,249.53,12,0
clear,medium,250.38,13,0
clear,medium,251.5,14,0
clear,medium,251.69,15,0
clear,medium,251.68,16,0
clear,medium,251.54,17,0
clear,medium,250.61,18,0
clear,medium,250.46,19,0
clear,low,250.68,20,0
clear,low,251.23,21,0
clear,low,251.15,22,0
clear,low,251.38,23,0
clear,low,251.15,0,0
clear,low,251.01,1,0
clear,low,250.93,2,0
clear,low,250.36,3,0
clear,low,249.99,4,0
clear,low,249.15,5,0
clear,low,248.31,6,0
clear,low,247.15,7,0
clear,low,246.36,8,0
clear,low,246.15,9,0
clear,medium,246.68,10,0
clear,medium,247.37,11,0
clear,medium,249.14,12,0
clear,medium,250.22,13,0
clear,medium,251.15,14,0
clear,medium,251.93,15,0
clear,medium,252.46,16,0
clear,medium,252.0,17,0
clear,medium,250.92,18,0
clear,low,249.84,19,0
clear,low,249.79,20,0
clear,low,249.61,21,0
clear,low,249.5,22,0
clear,low,249.45,23,0
clear,low,249.36,0,0
clear,low,249.08,1,0
clear,low,248.86,2,0
clear,low,248.72,3,0
clear,low,248.43,4,0
clear,low,248.07,5,0
clear,low,248.15,6,0
clear,low,247.76,7,0
clear,low,247.45,8,0
clear,low,247.43,9,0
clear,low,248.91,10,0
clear,low,250.65,11,0
clear,low,251.99,12,0
clear,low,253.29,13,0
clear,medium,254.79,14,0
clear,medium,255.46,15,0
clear,medium,255.79,16,0
clear,medium,255.15,17,0
clear,low,253.86,18,0
clear,low,253.31,19,0
clear,low,252.43,20,0
clear,low,251.72,21,0
clear,low,251.53,22,0
clear,low,251.0,23,0
clear,low,251.14,0,0
clear,low,251.07,1,0
clear,low,250.86,2,0
clear,low,250.86,3,0
clear,low,250.72,4,0
clear,low,250.43,5,0
clear,medium,250.38,6,0
clear,high,249.93,7,0
clear,medium,250.01,8,0
clear,medium,250.3,9,0
clear,medium,252.5,10,0
clear,medium,255.43,11,0
clear,medium,257.86,12,0
clear,medium,260.64,13,0
clear,medium,261.72,14,0
clear,high,262.15,15,0
snow,high,262.29,16,1
clear,high,262.29,16,0
snow,high,262.37,17,1
clear,high,262.37,17,0
snow,medium,262.45,18,0
clear,medium,262.45,18,0
snow,low,263.07,19,0
clear,low,263.07,19,0
snow,low,263.29,20,0
snow,low,263.53,21,0
snow,low,262.94,22,0
snow,low,262.48,23,0
snow,low,261.79,0,0
clear,low,260.86,1,0
snow,low,260.86,1,0
clear,low,260.06,2,0
clear,low,258.72,3,0
clear,low,258.15,4,0
clear,low,257.0,5,0
clear,high,256.58,6,0
clear,high,255.93,7,0
clear,high,255.43,8,0
clear,high,255.23,9,0
clear,medium,256.08,10,0
clear,medium,256.23,11,0
clear,medium,257.29,12,0
clear,medium,257.93,13,0
clear,medium,258.38,14,0
clear,high,258.46,15,0
clear,high,258.46,16,0
clear,high,257.44,17,0
clear,medium,256.22,18,0
clear,medium,255.72,19,0
clear,low,254.82,20,0
clear,low,254.22,21,0
clear,low,253.62,22,0
clear,low,253.51,23,0
clear,low,252.82,0,0
clear,low,253.22,1,0
clear,low,253.86,2,0
clear,low,253.86,3,0
clear,low,253.22,4,0
clear,low,252.72,5,0
clear,high,252.14,6,0
clear,high,252.72,7,0
clear,medium,252.14,8,0
clear,medium,253.38,9,0
clear,medium,253.85,10,0
clear,medium,254.29,11,0
clear,medium,255.15,12,0
clear,medium,256.01,13,0
clear,high,256.61,14,0
clear,high,256.95,15,0
clear,high,257.28,16,0
clear,high,256.68,17,0
clear,medium,255.81,18,0
clear,medium,255.43,19,0
clear,low,254.01,20,0
clear,medium,253.21,21,0
clear,low,252.21,22,0
clear,low,251.35,23,0
clear,low,250.75,0,0
clear,low,249.88,1,0
clear,low,250.08,2,0
clear,low,249.79,3,0
clear,low,249.01,4,0
clear,low,249.65,5,0
clear,high,249.54,6,0
clear,high,249.38,7,0
clear,medium,248.79,8,0
clear,medium,249.0,9,0
clear,medium,250.72,10,0
clear,medium,252.08,11,0
clear,medium,253.41,12,0
clear,medium,255.01,13,0
clear,high,255.94,14,0
clear,high,256.28,15,0
clear,high,256.48,16,0
clear,high,255.82,17,0
clear,medium,255.0,18,0
clear,medium,253.58,19,0
clear,low,252.08,20,0
clear,low,250.75,21,0
clear,low,250.02,22,0
clear,low,249.15,23,0
clear,low,248.62,0,0
clear,low,247.65,1,0
clear,low,247.82,2,0
clear,low,247.35,3,0
clear,low,247.15,4,0
clear,low,247.15,5,0
clear,low,247.08,6,0
clear,low,247.21,7,0
clear,low,247.62,8,0
clear,medium,248.08,9,0
clear,medium,251.07,10,0
clear,medium,255.01,11,0
clear,medium,257.36,12,0
clear,medium,259.08,13,0
clear,medium,260.21,14,0
clear,medium,260.79,15,0
clear,medium,261.15,16,0
clear,medium,260.93,17,0
clear,medium,260.93,18,0
clear,medium,260.88,19,0
clear,low,261.28,20,0
clear,low,261.41,21,0
clear,low,261.75,22,0
snow,low,261.95,23,0
snow,low,262.35,0,0
snow,low,262.93,1,0
clear,low,263.08,2,0
clear,low,263.42,3,0
clear,low,263.65,4,0
clear,low,263.86,5,0
clear,low,263.75,6,0
clear,low,264.55,7,0
clear,low,264.79,8,0
clear,low,265.29,9,0
clear,medium,266.15,10,0
clear,medium,267.22,11,0
clear,medium,268.68,12,0
clear,medium,269.88,13,0
clear,medium,270.35,14,0
clear,medium,270.79,15,0
clear,medium,271.22,16,0
clear,medium,271.3,17,0
clear,medium,270.72,18,0
clear,low,270.58,19,0
clear,low,271.01,20,0
clear,low,271.87,21,0
clear,low,272.36,22,0
clear,low,272.56,23,0
clear,low,272.36,0,0
clear,low,271.21,1,0
clear,low,270.22,2,0
clear,low,270.01,3,0
clear,low,269.95,4,0
clear,low,270.07,5,0
clear,high,269.48,6,0
clear,high,269.43,7,0
clear,high,269.29,8,0
clear,medium,268.94,9,0
clear,medium,270.08,10,0
clear,medium,272.14,11,0
clear,medium,272.58,12,0
clear,medium,274.01,13,0
clear,medium,274.58,14,0
clear,high,275.21,15,0
clear,high,275.53,16,0
clear,high,274.35,17,0
clear,medium,272.15,18,0
clear,low,270.15,19,0
clear,low,269.08,20,0
clear,low,268.94,21,0
clear,low,268.55,22,0
clear,low,268.15,23,0
clear,low,268.77,0,0
clear,low,268.55,1,0
clear,low,269.48,2,0
clear,low,270.41,3,0
clear,low,271.08,4,0
clear,low,271.65,5,0
clear,high,272.36,6,0
clear,high,272.5,7,0
clear,high,272.79,8,0
clear,high,273.08,9,0
clear,medium,273.95,10,0
clear,medium,274.88,11,0
clear,high,276.21,12,0
clear,medium,277.07,13,0
clear,high,278.48,14,0
clear,high,278.75,15,0
clear,high,278.36,16,0
clear,high,278.01,17,0
clear,medium,277.15,18,0
clear,medium,276.58,19,0
clear,low,276.22,20,0
clear,low,275.93,21,0
clear,medium,275.87,22,0
clear,low,275.65,23,0
clear,low,275.15,0,0
clear,low,274.86,1,0
clear,low,274.51,2,0
clear,low,274.15,3,0
clear,low,274.15,3,0
clear,low,274.51,4,0
clear,low,274.51,4,0
clear,low,274.68,5,0
clear,low,274.68,5,0
clear,high,274.82,6,0
clear,high,274.82,6,0
clear,high,274.75,7,0
clear,high,274.75,7,0
clear,high,274.95,8,0
clear,high,274.95,8,0
clear,high,274.95,9,0
clear,high,274.95,9,0
clear,medium,275.08,10,0
clear,medium,275.08,10,0
clear,medium,275.22,11,0
clear,medium,275.72,12,0
clear,medium,275.79,13,0
clear,high,275.95,14,0
clear,high,275.95,14,0
clear,high,275.95,15,0
clear,high,275.95,15,0
clear,high,275.76,16,0
clear,high,275.76,16,0
clear,high,275.94,17,0
clear,high,275.94,17,0
rain,medium,275.42,18,0
clear,medium,275.42,18,0
clear,low,275.29,19,0
rain,low,275.29,20,0
clear,low,275.29,20,0
clear,low,275.29,20,0
rain,low,275.22,21,0
clear,low,275.22,21,0
clear,low,275.22,21,0
rain,low,275.15,22,0
clear,low,275.15,22,0
clear,low,275.15,22,0
rain,low,275.15,23,0
clear,low,275.15,23,0
clear,low,275.15,23,0
rain,low,274.94,0,0
clear,low,274.94,0,0
clear,low,274.94,0,0
rain,low,274.86,1,0
clear,low,274.86,1,0
rain,low,274.08,2,0
clear,low,274.08,2,0
clear,low,274.08,2,0
rain,low,272.52,3,0
clear,low,272.52,3,0
rain,low,270.28,4,0
clear,low,270.28,4,0
snow,low,270.28,4,0
clear,low,268.94,5,0
snow,low,268.94,5,0
clear,medium,267.44,6,0
clear,medium,267.44,6,0
snow,medium,267.44,6,0
snow,medium,264.91,7,0
clear,medium,264.91,7,0
snow,medium,263.84,8,0
clear,medium,263.84,8,0
snow,medium,262.38,9,0
clear,medium,262.38,9,0
snow,medium,261.53,10,0
clear,medium,261.53,10,0
snow,medium,261.38,11,0
clear,medium,261.38,11,0
snow,medium,260.92,12,0
clear,medium,260.92,12,0
snow,medium,260.46,13,0
clear,medium,260.46,13,0
snow,medium,260.23,14,0
clear,medium,260.23,14,0
snow,medium,259.92,15,0
clear,medium,259.92,15,0
snow,medium,259.69,16,0
snow,medium,259.92,17,0
